Type,Dir,Sx,X1,X2,Y2,X3,Y3,BT,UEB,KH,B1,BH,Rr,CE,Notes
4,R,309.000000,251.861025477651,471.815802776865,195.999382005653,534.190213989235,475.431710673235,465.809786010765,58.7585033160007,1083.51713677659,673.724490051998,500,150,188.479199098248,
4,R,309.500000,239.961554912252,449.182437368117,186.95027387625,507.170044610814,452.544037787983,492.829955389186,54.6260068228303,1042.47826775595,686.121979531509,500,150,175.22342188554,
4,R,310.000000,228.184833898711,426.782547511552,177.994512250078,480.428603068566,429.892463775727,519.571396931434,50.5361392928396,1001.8627371312,698.391582121481,500,150,162.104385270108,
4,R,310.500000,216.579255509771,404.708179159352,169.168898272666,454.075775681811,407.570068812828,545.924224318189,46.5057068689829,961.837442829669,710.482879393051,500,150,149.17599818743,
4,R,311.000000,205.19250955642,383.050040626014,160.509698284934,428.219851870944,385.668580408329,571.780148129056,42.551271462615,922.566857371046,722.346185612155,500,150,136.491386153157,
4,R,311.500000,194.071386620231,361.897129848428,152.052494797024,402.967079172983,364.277996475938,597.032920827017,38.6890826970444,884.212352014495,733.932751908867,500,150,124.102672958981,
4,R,312.000000,183.261585780821,341.336368674263,143.832040272133,378.421226647645,343.486215513299,621.578773352355,34.9350111343457,846.931533649541,745.194966596963,500,150,112.060766484786,
4,R,312.500000,172.807526828534,321.452245681453,135.882114321185,354.683158468027,323.378675408211,645.316841531973,31.3044830598159,810.877597155556,756.086550820552,500,150,100.415149507256,
4,R,313.000000,162.752167733995,302.326468996508,128.235384895167,331.850419448078,304.038002356019,668.149580551922,27.812417092059,776.198695891139,766.562748723823,500,150,89.2136763645276,
4,R,313.500000,153.13682812459,284.037630538291,120.923274045508,310.016834210038,285.543671330856,689.983165789962,24.4731628791823,743.037332900188,776.580511362453,500,150,78.5023763124541,
4,R,314.000000,144.001019493258,266.660883066971,113.975828804133,289.27212163894,267.971679505926,710.72787836106,21.3004421330144,711.52977533632,786.098673600957,500,150,68.3252643805155,
4,R,314.500000,135.382282837291,250.267631365209,107.421597713761,269.701526208466,251.394233964818,730.298473791534,18.3072922436477,681.805494511917,795.078123269057,500,150,58.7241605046238,
4,R,315.000000,127.31603439432,234.925238820588,101.28751351582,251.385467693118,235.879454987112,748.614532306882,15.5060127060063,653.986633872724,803.481961881981,500,150,49.7385176800355,
4,R,315.500000,119.835420109403,220.696750615007,95.5987824780367,234.399210706118,221.491096127536,765.600789293882,12.9081145785828,628.187507084234,811.275656264252,500,150,41.405259840531,
4,R,316.000000,112.971179431224,207.640634658505,90.378780816474,218.812555420968,208.288282238937,781.187444579032,10.5242731820304,604.514128292317,818.427180453909,500,150,33.7586301300512,
4,R,316.500000,106.751518997103,195.810541332073,85.6489586376462,204.68955074756,196.32526651558,795.31044925244,8.36428423197969,583.063776488352,824.907147304061,500,150,26.8300501902733,
4,R,317.000000,101.201996725879,185.255083026739,81.4287517954299,192.088231141472,185.651207555129,807.911768858528,6.43702358634276,563.924595768988,830.688929240972,500,150,20.6479910423456,
4,R,317.500000,96.3454167949309,176.017634384816,77.7355020249712,181.060378127941,176.309967355432,818.939621872059,4.75041077250859,547.175233133143,835.748767682474,500,150,15.2378560933545,
4,R,318.000000,92.2017359329294,168.136154064202,74.5843856817765,171.651307520466,168.339931076159,828.348692479534,3.31137644430653,532.884515304613,840.06587066708,500,150,10.6218767482756,
4,R,318.500000,88.7879814133531,161.643028758106,71.9883513788124,163.899683208412,161.773849305949,836.100316791588,2.12583390246309,521.111165908306,843.622498292611,500,150,6.81902105636236,
4,R,319.000000,86.1181810857709,156.564940111181,69.9580667778773,157.837358278797,156.638703483216,842.162641721203,1.19865479558075,511.903564162267,846.404035613258,500,150,3.84491576736288,
4,R,319.500000,84.2033057323991,152.922755078924,68.5018747538912,153.48924412512,152.955595023631,846.51075587488,0.533649101488999,505.299546077095,848.399052695533,500,150,1.71178211785317,
4,R,320.000000,83.0512239868044,150.73144018088,67.6257591122328,150.873208081107,150.739658609879,849.126791918893,0.133549471228138,501.326248979658,849.599351586316,500,150,0.428385611554874,Stop Profiles 4
s,T,320.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,321.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,321.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,322.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,322.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,323.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,323.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,324.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,324.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,325.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,325.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,326.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,326.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,327.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,Stop of Curve 4
s,T,327.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,328.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,328.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,329.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,329.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,330.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,330.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,331.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,331.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,332.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,332.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,333.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,333.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,334.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,334.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,335.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,335.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,336.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,336.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,337.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,337.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,338.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,338.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,339.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,339.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,340.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,340.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,341.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,341.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,342.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,342.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,343.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,343.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,344.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,344.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,345.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,345.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,346.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,346.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,347.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,347.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,348.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,348.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,349.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,349.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,350.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,350.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,351.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,351.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,352.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,352.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,353.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,353.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,354.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,354.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,355.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,355.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,356.000000,82.66667,150,67.33332,150,150,850,0,500,850,500,150,0,Start Profiles 5
5,L,356.500000,84.3876787060432,153.114070459933,69.1626938666011,153.114070459933,154.085078694006,846.364066083869,-0.449144777874955,505.346961641369,849.251425370208,500,150,0.705798936660643,
5,L,357.000000,89.5212578880588,162.402999230779,74.6195143723487,162.402999230779,166.27041794697,835.518476172854,-1.78889411982391,521.296358569332,847.018509800293,500,150,2.81111933115186,
5,L,357.500000,97.9795705829454,177.707850165892,83.610413805473,177.707850165892,186.347523225861,817.648801317297,-3.99632454315745,547.575292180446,843.339459094738,500,150,6.27993856781884,
5,L,358.000000,109.617892715406,198.766753022464,95.9815553839248,198.766753022464,213.972869692931,793.060796608386,-7.03366630131697,583.734122634726,838.277222831138,500,150,11.0529041877838,
5,L,358.500000,124.237089367002,225.21938413399,111.521265445369,225.21938413399,248.673780010935,762.175169623775,-10.8489496347102,629.154162317978,831.918417275483,500,150,17.0483494259731,
5,L,359.000000,141.587022029818,256.613131648097,129.963655242231,256.613131648097,289.856511983424,725.520382004283,-15.3768939877063,683.058261758408,824.371843353823,500,150,24.1636905521098,
5,L,359.500000,161.370828545681,292.410839840826,150.993170371892,292.410839840826,336.816417648336,683.723607328706,-20.5400249770422,744.52410686955,815.766625038263,500,150,32.2771821067805,
5,L,360.000000,183.2500025,332,174.24999,332,388.75,637.5,-26.25,812.5,806.25,500,150,41.25,
5,L,360.500000,206.850185160362,374.703230619107,199.336183494709,374.703230619107,444.76866104567,587.640458755163,-32.4091198008328,885.822854771819,795.984800331945,500,150,50.9286168298801,
5,L,361.000000,231.767570858241,419.789867582682,225.822519130117,419.789867582682,503.913905963546,534.998094168571,-38.9120001321177,963.238096810925,785.146666446471,500,150,61.147428779042,
5,L,361.500000,257.575816215943,466.488466031901,253.255808360104,466.488466031901,565.173743214925,480.473631693522,-45.6473749084473,1043.42112986247,773.921041819255,500,150,71.7315891418457,
5,L,362.000000,283.833335,514,281.16666,514,627.5,425,-52.5,1125,762.5,500,150,82.5,
5,L,362.500000,310.090853784057,561.511533968099,309.077511639896,561.511533968099,689.826256785075,369.526368306478,-59.3526250915527,1206.57887013753,751.078958180745,500,150,93.2684108581543,
5,L,363.000000,335.899099141759,608.210132417318,336.510800869883,608.210132417318,751.086094036454,315.001905831429,-66.0879998678823,1286.76190318908,739.853333553529,500,150,103.852571220958,Start of Curve 5
5,L,363.500000,360.816484839638,653.296769380893,362.997136505291,653.296769380893,810.23133895433,262.359541244837,-72.5908801991672,1364.17714522818,729.015199668055,500,150,114.07138317012,
5,L,364.000000,384.4166675,696,388.08333,696,866.25,212.5,-78.75,1437.5,718.75,500,150,123.75,
5,L,364.500000,406.295841454319,735.589160159174,411.340149628108,735.589160159174,918.183582351664,166.276392671294,-84.4599750229578,1505.47589313045,709.233374961737,500,150,132.722817893219,
5,L,365.000000,426.079647970182,771.386868351903,432.369664757769,771.386868351903,965.143488016576,124.479617995717,-89.6231060122937,1566.94173824159,700.628156646177,500,150,140.83630944789,
5,L,365.500000,443.429580632998,802.78061586601,450.812054554631,802.78061586601,1006.32621998906,87.8248303762251,-94.1510503652898,1620.84583768202,693.081582724517,500,150,147.951650574027,
5,L,366.000000,458.048777284594,829.233246977536,466.351764616075,829.233246977536,1041.02713030707,56.9392033916135,-97.966333698683,1666.26587736527,686.722777168862,500,150,153.947095812216,
5,L,366.500000,469.687099417055,850.292149834108,478.722906194527,850.292149834108,1068.65247677414,32.3511986827031,-101.003675456843,1702.42470781955,681.660540905262,500,150,158.720061432181,
5,L,367.000000,478.145412111941,865.597000769221,487.713805627651,865.597000769221,1088.72958205303,14.481523827146,-103.211105880176,1728.70364143067,677.981490199707,500,150,162.188880668848,
