Type,Dir,Sx,Az,A,B,AT,BT,H1,MY,MN,R1,INCL,HZ,WZ,H2,R2,KH,UEB,B1,AK1,BW1,AK3,HW2,BHS,BW,BGES,CE,DFA,R1x,R1y,R2x,R2y,Offset,WR2,BRK
s,T,23.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,23.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,24.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,24.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,25.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,25.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,26.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,26.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,27.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,27.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,28.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,28.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,29.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,29.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,30.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,30.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,31.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,31.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,32.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,32.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,33.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,33.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,34.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,34.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,35.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,35.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,36.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,36.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,37.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,37.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,38.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,38.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,39.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,39.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,40.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,40.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,41.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,41.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,42.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,42.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,43.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,T,43.500000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,L,44.000000,50.700100,0.000000,1500.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1375.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1500.000000,3000.000000,0.000000,0.000000,1375.000000,125.000000,-8500.000000,125.000000,86.000000,0.000000,0
s,L,44.500000,50.700100,0.000000,1463.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1353.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1478.000000,2941.000000,0.000000,0.000000,1338.000000,125.000000,-8537.000000,125.000000,86.000000,0.000000,0
s,L,45.000000,50.700100,0.000000,1427.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1331.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1456.000000,2883.000000,0.000000,0.000000,1302.000000,125.000000,-8573.000000,125.000000,86.000000,0.000000,0
s,L,45.500000,50.700100,0.000000,1390.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1309.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1434.000000,2824.000000,0.000000,0.000000,1265.000000,125.000000,-8610.000000,125.000000,86.000000,0.000000,0
s,L,46.000000,50.700100,0.000000,1354.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1287.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1412.000000,2766.000000,0.000000,0.000000,1229.000000,125.000000,-8646.000000,125.000000,86.000000,0.000000,0
s,L,46.500000,50.700100,0.000000,1317.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1265.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1390.000000,2707.000000,0.000000,0.000000,1192.000000,125.000000,-8683.000000,125.000000,86.000000,0.000000,0
B1,L,47.000000,50.700100,0.000000,1281.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1243.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1368.000000,2649.000000,0.000000,0.000000,1156.000000,125.000000,-8719.000000,125.000000,NaN,0.000000,0
B1,L,47.500000,50.700100,0.000000,1243.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1222.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1347.000000,2590.000000,0.000000,0.000000,1118.000000,125.000000,-8757.000000,125.000000,96.000000,0.000000,0
B1,L,48.000000,50.700100,0.000000,1207.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1200.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1325.000000,2532.000000,0.000000,0.000000,1082.000000,125.000000,-8793.000000,125.000000,96.000000,0.000000,0
B1,L,48.500000,50.700100,18.000000,998.000000,9.000000,867.000000,137.000000,146.000000,146.000000,137.000000,0.000000,0.000000,0.000000,455.000000,10000.000000,601.000000,3.000000,1371.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1496.000000,2495.000000,-171.000000,0.000000,861.000000,146.000000,-9002.000000,146.000000,96.000000,0.000000,0
